_id,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
601e96f60a7214ad2500005c,2/6/2021 13:17,2/6/2021 13:17,NULL,2/6/2021 13:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f29740a720f053c0000cc,2/6/2021 23:42,2/6/2021 23:42,NULL,2/6/2021 23:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f1b660a720f053c0000c6,2/6/2021 22:42,2/6/2021 22:42,NULL,2/6/2021 22:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601e22f20a720f053c000039,2/6/2021 5:02,2/6/2021 5:02,NULL,2/6/2021 5:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601e173d0a720f053c000032,2/6/2021 4:12,2/6/2021 4:12,NULL,2/6/2021 4:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601e35b40a7214ad2500003c,2/6/2021 6:22,2/6/2021 6:22,NULL,2/6/2021 6:22,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601e128a0a7214ad2500002c,2/6/2021 3:52,2/6/2021 3:52,NULL,2/6/2021 3:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f2bca0a7214ad2500009a,2/6/2021 23:52,2/6/2021 23:52,NULL,2/6/2021 23:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601e84360a720f053c000069,2/6/2021 11:57,2/6/2021 11:57,NULL,2/6/2021 11:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f90920a720f053c0000f9,2/7/2021 7:02,2/7/2021 7:02,NULL,2/7/2021 7:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f9c4a0a7214ad250000c8,2/7/2021 7:52,2/7/2021 7:52,NULL,2/7/2021 7:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60201adc0a7214ad250000ff,2/7/2021 16:52,2/7/2021 16:52,NULL,2/7/2021 16:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f7b7a0a720f053c0000ee,2/7/2021 5:32,2/7/2021 5:32,NULL,2/7/2021 5:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f98c60a720f053c0000fe,2/7/2021 7:37,2/7/2021 7:37,NULL,2/7/2021 7:37,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f81560a720f053c0000f1,2/7/2021 5:57,2/7/2021 5:57,NULL,2/7/2021 5:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f31a60a720f053c0000d0,2/7/2021 0:17,2/7/2021 0:17,NULL,2/7/2021 0:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60204ae80a7214ad25000111,2/7/2021 20:17,2/7/2021 20:17,NULL,2/7/2021 20:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020776d0a7214ad25000120,2/7/2021 23:27,2/7/2021 23:27,NULL,2/7/2021 23:27,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601fee520a720f053c000120,2/7/2021 13:42,2/7/2021 13:42,NULL,2/7/2021 13:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601fdb920a7214ad250000e2,2/7/2021 12:22,2/7/2021 12:22,NULL,2/7/2021 12:22,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601ffa0a0a7214ad250000f2,2/7/2021 14:32,2/7/2021 14:32,NULL,2/7/2021 14:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602057ce0a720f053c000151,2/7/2021 21:12,2/7/2021 21:12,NULL,2/7/2021 21:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601fe3c80a7214ad250000e6,2/7/2021 12:57,2/7/2021 12:57,NULL,2/7/2021 12:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f36570a7214ad2500009d,2/7/2021 0:37,2/7/2021 0:37,NULL,2/7/2021 0:37,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60205b510a7214ad25000117,2/7/2021 21:27,2/7/2021 21:27,NULL,2/7/2021 21:27,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601fda670a720f053c00011a,2/7/2021 12:17,2/7/2021 12:17,NULL,2/7/2021 12:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602067080a7214ad2500011c,2/7/2021 22:17,2/7/2021 22:17,NULL,2/7/2021 22:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f8be40a7214ad250000c2,2/7/2021 6:42,2/7/2021 6:42,NULL,2/7/2021 6:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f7f010a7214ad250000be,2/7/2021 5:47,2/7/2021 5:47,NULL,2/7/2021 5:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f46bf0a7214ad250000a4,2/7/2021 1:47,2/7/2021 1:47,NULL,2/7/2021 1:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601fb3ba0a720f053c000109,2/7/2021 9:32,2/7/2021 9:32,NULL,2/7/2021 9:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f38af0a720f053c0000d4,2/7/2021 0:47,2/7/2021 0:47,NULL,2/7/2021 0:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60202b430a7214ad25000103,2/7/2021 18:02,2/7/2021 18:02,NULL,2/7/2021 18:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f35290a7214ad2500009c,2/7/2021 0:32,2/7/2021 0:32,NULL,2/7/2021 0:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f4dc50a7214ad250000a9,2/7/2021 2:17,2/7/2021 2:17,NULL,2/7/2021 2:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602017570a720f053c000132,2/7/2021 16:37,2/7/2021 16:37,NULL,2/7/2021 16:37,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f58540a7214ad250000ad,2/7/2021 3:02,2/7/2021 3:02,NULL,2/7/2021 3:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601fcd820a7214ad250000db,2/7/2021 11:22,2/7/2021 11:22,NULL,2/7/2021 11:22,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601f39db0a720f053c0000d5,2/7/2021 0:52,2/7/2021 0:52,NULL,2/7/2021 0:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020e91a0a720f053c000196,2/8/2021 7:32,2/8/2021 7:32,NULL,2/8/2021 7:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60217b960a720f05a8000012,2/8/2021 17:57,2/8/2021 17:57,NULL,2/8/2021 17:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60207fa20a7214ad25000123,2/8/2021 0:02,2/8/2021 0:02,NULL,2/8/2021 0:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60219c670a720f05a8000028,2/8/2021 20:17,2/8/2021 20:17,NULL,2/8/2021 20:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020eb730a720f053c000197,2/8/2021 7:42,2/8/2021 7:42,NULL,2/8/2021 7:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602181720a7214d8e9000034,2/8/2021 18:22,2/8/2021 18:22,NULL,2/8/2021 18:22,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021c0bb0a7214d8e900004e,2/8/2021 22:52,2/8/2021 22:52,NULL,2/8/2021 22:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020e46b0a720f053c000194,2/8/2021 7:12,2/8/2021 7:12,NULL,2/8/2021 7:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020c84a0a720f053c000187,2/8/2021 5:12,2/8/2021 5:12,NULL,2/8/2021 5:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60216d880a7214d8e9000004,2/8/2021 16:57,2/8/2021 16:57,NULL,2/8/2021 16:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020a2cd0a720f053c000175,2/8/2021 2:32,2/8/2021 2:32,NULL,2/8/2021 2:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60212be60a7214ad25000166,2/8/2021 12:17,2/8/2021 12:17,NULL,2/8/2021 12:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020ac2a0a720f053c000177,2/8/2021 3:12,2/8/2021 3:12,NULL,2/8/2021 3:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021c56a0a720f05a8000036,2/8/2021 23:12,2/8/2021 23:12,NULL,2/8/2021 23:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020b4610a7214ad25000139,2/8/2021 3:47,2/8/2021 3:47,NULL,2/8/2021 3:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020e0e50a720f053c000193,2/8/2021 6:57,2/8/2021 6:57,NULL,2/8/2021 6:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602175ba0a7214d8e9000007,2/8/2021 17:32,2/8/2021 17:32,NULL,2/8/2021 17:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60217f1b0a720f05a8000016,2/8/2021 18:12,2/8/2021 18:12,NULL,2/8/2021 18:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020cbce0a7214ad25000140,2/8/2021 5:27,2/8/2021 5:27,NULL,2/8/2021 5:27,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021804a0a720f05a8000019,2/8/2021 18:17,2/8/2021 18:17,NULL,2/8/2021 18:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602198e50a720f05a8000027,2/8/2021 20:02,2/8/2021 20:02,NULL,2/8/2021 20:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602145ae0a720f0573000007,2/8/2021 14:07,2/8/2021 14:07,NULL,2/8/2021 14:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602176c90a7214d8e9000028,2/8/2021 17:37,2/8/2021 17:37,2/8/2021 17:37,2/8/2021 17:37,2/8/2021 17:37,3/8/2021 17:37,25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,1,6021768799409b11fcf8987f
602116ce0a7214ad2500015e,2/8/2021 10:47,2/8/2021 10:47,NULL,2/8/2021 10:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021ca1c0a720f05a8000039,2/8/2021 23:32,2/8/2021 23:32,NULL,2/8/2021 23:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020faae0a7214ad25000152,2/8/2021 8:47,2/8/2021 8:47,NULL,2/8/2021 8:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602160a30a720f05c0000001,2/8/2021 16:02,2/8/2021 16:02,2/8/2021 16:02,2/8/2021 16:02,NULL,NULL,NULL,NULL,NULL,NULL,PENDING,NULL,54ca99a9e4b0b11b4f7d6dc5
6020a0720a720f053c000173,2/8/2021 2:22,2/8/2021 2:22,NULL,2/8/2021 2:22,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6020f0220a7214ad25000150,2/8/2021 8:02,2/8/2021 8:02,NULL,2/8/2021 8:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60214de60a720f057300000b,2/8/2021 14:42,2/8/2021 14:42,NULL,2/8/2021 14:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021f05f0a720f05a8000062,2/9/2021 2:15,2/9/2021 2:15,NULL,2/9/2021 2:15,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021d37b0a720f05a800003c,2/9/2021 0:12,2/9/2021 0:12,NULL,2/9/2021 0:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021ed3c0a720f05a800005f,2/9/2021 2:02,2/9/2021 2:02,NULL,2/9/2021 2:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6022f4e60a7214d8e9000112,2/9/2021 20:47,2/9/2021 20:47,NULL,2/9/2021 20:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021ed890a720f05a8000060,2/9/2021 2:03,2/9/2021 2:03,NULL,2/9/2021 2:03,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6022b0ef0a7214d8e90000f3,2/9/2021 15:57,2/9/2021 15:57,NULL,2/9/2021 15:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6022d8c90a720f05a80000e7,2/9/2021 18:47,2/9/2021 18:47,NULL,2/9/2021 18:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60231cbd0a720f05a8000108,2/9/2021 23:37,2/9/2021 23:37,NULL,2/9/2021 23:37,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60227c330a720f05a800009c,2/9/2021 12:12,2/9/2021 12:12,NULL,2/9/2021 12:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021efe50a7214d8e9000081,2/9/2021 2:13,2/9/2021 2:13,NULL,2/9/2021 2:13,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6022e8000a720f05a80000ef,2/9/2021 19:52,2/9/2021 19:52,NULL,2/9/2021 19:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6022c1580a7214d8e90000ff,2/9/2021 17:07,2/9/2021 17:07,NULL,2/9/2021 17:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602213e70a720f05a8000071,2/9/2021 4:47,2/9/2021 4:47,NULL,2/9/2021 4:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6023216c0a720f05a800010a,2/9/2021 23:57,2/9/2021 23:57,NULL,2/9/2021 23:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021d63a0a7214d8e9000058,2/9/2021 0:24,2/9/2021 0:24,NULL,2/9/2021 0:24,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60223a950a7214d8e90000a2,2/9/2021 7:32,2/9/2021 7:32,NULL,2/9/2021 7:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602299b40a720f05a80000bc,2/9/2021 14:18,2/9/2021 14:18,2/9/2021 14:18,2/9/2021 14:18,2/9/2021 14:18,2/8/2021 14:18,5,All-receipts receipt bonus,5,2,FINISHED,1,6022998599409b11fcf89c53
602231350a7214d8e900009f,2/9/2021 6:52,2/9/2021 6:52,NULL,2/9/2021 6:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602299ad0a7214d8e90000d7,2/9/2021 14:18,2/9/2021 14:18,2/9/2021 14:18,2/9/2021 14:18,2/9/2021 14:18,2/8/2021 14:18,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600,1,FINISHED,1,6022998599409b11fcf89c53
6022d9f60a720f05a80000e8,2/9/2021 18:52,2/9/2021 18:52,NULL,2/9/2021 18:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602279db0a720f05a800009b,2/9/2021 12:02,2/9/2021 12:02,NULL,2/9/2021 12:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6022752b0a7214d8e90000be,2/9/2021 11:42,2/9/2021 11:42,NULL,2/9/2021 11:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602252050a7214d8e90000ae,2/9/2021 9:12,2/9/2021 9:12,NULL,2/9/2021 9:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021ec5f0a720f05a800005d,2/9/2021 1:58,2/9/2021 1:58,NULL,2/9/2021 1:58,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6022c2820a720f05a80000dd,2/9/2021 17:12,2/9/2021 17:12,NULL,2/9/2021 17:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602202540a720f05a800006a,2/9/2021 3:32,2/9/2021 3:32,NULL,2/9/2021 3:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6022b6cb0a7214d8e90000f8,2/9/2021 16:22,2/9/2021 16:22,NULL,2/9/2021 16:22,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6022bb780a7214d8e90000fb,2/9/2021 16:42,2/9/2021 16:42,NULL,2/9/2021 16:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6021d8cf0a7214d8e900005c,2/9/2021 0:35,2/9/2021 0:35,NULL,2/9/2021 0:35,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602315b50a720f05a8000104,2/9/2021 23:07,2/9/2021 23:07,NULL,2/9/2021 23:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602344970a7214d8e900012f,2/10/2021 2:27,2/10/2021 2:27,NULL,2/10/2021 2:27,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6023e2c90a7214d8e9000175,2/10/2021 13:42,2/10/2021 13:42,NULL,2/10/2021 13:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602467370a720f05a80001b7,2/10/2021 23:07,2/10/2021 23:07,NULL,2/10/2021 23:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6024024b0a7214d8e900018d,2/10/2021 15:56,2/10/2021 15:56,2/10/2021 15:57,2/10/2021 15:57,2/10/2021 15:57,2/5/2021 6:00,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,5,FINISHED,25,602401f1c081001222409ad6
602367ba0a720f05a800012e,2/10/2021 4:57,2/10/2021 4:57,NULL,2/10/2021 4:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602438550a720f05a8000192,2/10/2021 19:47,2/10/2021 19:47,NULL,2/10/2021 19:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602345c20a7214d8e9000130,2/10/2021 2:32,2/10/2021 2:32,NULL,2/10/2021 2:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60233c5f0a720f05a8000119,2/10/2021 1:52,2/10/2021 1:52,NULL,2/10/2021 1:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602454340a720f05a80001ae,2/10/2021 21:46,2/10/2021 21:46,2/10/2021 21:46,2/10/2021 21:46,2/10/2021 21:46,2/1/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",789.2,2,FINISHED,5.88,60245433efa60112282c1859
6023a2530a720f05a8000144,2/10/2021 9:07,2/10/2021 9:07,NULL,2/10/2021 9:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60245dd50a720f05a80001b2,2/10/2021 22:27,2/10/2021 22:27,NULL,2/10/2021 22:27,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60244d6e0a7214d8e90001c9,2/10/2021 21:17,2/10/2021 21:17,NULL,2/10/2021 21:17,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6024024b0a7214d8e900018c,2/10/2021 15:56,2/10/2021 15:56,2/10/2021 15:56,2/10/2021 15:56,2/10/2021 15:56,2/7/2021 6:00,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,5,FINISHED,25,602401f1c081001222409ad6
602393180a720f05a800013d,2/10/2021 8:02,2/10/2021 8:02,NULL,2/10/2021 8:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6023bfa00a7214d8e9000168,2/10/2021 11:12,2/10/2021 11:12,NULL,2/10/2021 11:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602462850a720f05a80001b3,2/10/2021 22:47,2/10/2021 22:47,NULL,2/10/2021 22:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602429930a720f05a800018b,2/10/2021 18:44,2/10/2021 18:44,2/10/2021 18:44,2/10/2021 18:44,2/10/2021 18:44,2/7/2021 6:00,NULL,NULL,250,5,FINISHED,49.95,6024291f58b989121e6bad5f
602380580a7214d8e900014a,2/10/2021 6:42,2/10/2021 6:42,NULL,2/10/2021 6:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602402750a720f05a800016f,2/10/2021 15:57,2/10/2021 15:57,2/10/2021 15:57,2/10/2021 15:57,2/10/2021 15:57,1/27/2021 0:00,5,All-receipts receipt bonus,5,5,FINISHED,49.95,602401f1c081001222409ad6
602429640a720f05a8000187,2/10/2021 18:43,2/10/2021 18:43,2/10/2021 18:43,2/10/2021 18:43,2/10/2021 18:43,2/9/2021 18:43,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
6023d0080a720f05a8000155,2/10/2021 12:22,2/10/2021 12:22,NULL,2/10/2021 12:22,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60243bdb0a720f05a80001a2,2/10/2021 20:02,2/10/2021 20:02,NULL,2/10/2021 20:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602460300a7214d8e90001d6,2/10/2021 22:37,2/10/2021 22:37,NULL,2/10/2021 22:37,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602331d70a720f05a8000113,2/10/2021 1:07,2/10/2021 1:07,NULL,2/10/2021 1:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60245f020a7214d8e90001d5,2/10/2021 22:32,2/10/2021 22:32,NULL,2/10/2021 22:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602427ec0a720f05a8000180,2/10/2021 18:37,2/10/2021 18:37,NULL,2/10/2021 18:37,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6023ee820a720f05a8000163,2/10/2021 14:32,2/10/2021 14:32,NULL,2/10/2021 14:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
602439950a7214d8e90001c2,2/10/2021 19:52,2/10/2021 19:52,2/10/2021 19:52,2/10/2021 19:52,2/10/2021 19:52,1/28/2021 19:52,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
602402600a7214d8e9000195,2/10/2021 15:57,2/10/2021 15:57,2/10/2021 15:57,2/10/2021 15:57,2/10/2021 15:57,2/9/2021 15:57,5,All-receipts receipt bonus,5,4,FINISHED,4.66,602401f1c081001222409ad6
